Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	RND_POP	30	300	100	306213520402	3	1.0	74550	6.374096984266283E282	1.5593216211769342E290	false	2147483647	2.0	Email_oracle	((\w|\.)){1,}@(\w|\-)+.+(\w|[\a-\z])(((\w|\-)|[\a-\z])){1,3}
1	Email_oracle_mut2	RND_POP	30	300	100	330071063091	4	1.0	59797	7.796608105884671E289	5.109585088272578E294	false	2147483647	2.0	Email_oracle	((~(\w)|.))?@((\w|\-)){1,}.+((\W|\-)){2,4}
1	Email_oracle_mut3	RND_POP	30	300	100	330005090866	4	1.0	57422	4.2887234427280345E290	5.109585088272578E294	false	2147483647	2.0	Email_oracle	(\w|.)\+@(((\w|\-)){1,}\.){1,}(\W|\-)(((\w|\-)|[\1-\9])){1,3}
1	Date1_oracle_mut1	RND_POP	30	300	100	330189404134	4	1.0	52626	3.434538431698407E278	4.7166855448890225E273	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|.)(~(\0)[\1-\9]|\1((\0|~(\1))|\2))(((\-|\ )|\/)|\.)(19|20)(\d|\D)(\d|\D)
1	Date1_oracle_mut2	RND_POP	30	300	100	330040539194	4	1.0	40691	3.508259510678439E290	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|(.&~(((\1|\2)~([\0-\9])|\3(\0|\1)))))(((\-|\ )|\/)|.)(~(\0)[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|.)(19|20)\d(\d|\D)
1	Date1_oracle_mut3	RND_POP	30	300	100	305446304043	4	1.0	41500	2.5322512701017865E282	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|.)(\1(\0|\2)|~(\0)[\1-\9])(((\-|\ )|\/)|.)(19|20)(\D|\d)\D
1	IndianVehicle_oracle_mut1	RND_POP	30	300	100	330141251576	5	1.0	21893	2.8082754057868595E286	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	((((.&~(([\A-\Z]|(\||[\a-\z])))))?){2,2}(\s){1,1}(\D){2,2}(~(\s)){1,1}(((([\A-\Z]|\|)|[\a-\z])|[\0-\9])){1,2}(\s){1,1}(\d){1,4})?((((([\A-\Z]|\|)|[\A-\z])|[\0-\9])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut2	RND_POP	30	300	100	330038497669	6	1.0	63981	3.3816403118630054E295	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	((((.&~(([\A-\z]|\|)))|[\a-\z])){2,2}(\s){1,1}(~(\d)){2,2}(((.&~((\s|\S))))?){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?(((((.&~([\B-\Z]))|\|)|[\A-\z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	RND_POP	30	300	100	330030108647	5	1.0	24513	7.892148772370015E282	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((.&~(([\A-\Z]|(\||[\a-\z]))))){1,2}(~(\s)){1,1}(\d){1,4})?(((.&~(([\A-\Z]|(\||[\A-\Z]))))){3,3}((\s|\S)){1,1}(\d){1,4})?
1	ItalianFiscalCode_oracle_mut1	RND_POP	30	300	100	310463672186	5	1.0	11699	5.931755328725108E263	3.887435172233287E267	false	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((((([\0-\9]|\L)|\m)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}((([\A-\Z]|[\a-\z])|[\a-\z])){1,1}(\L|(\M|(\N|(\P|(\Q|(\R|(\S|(\T|(\U|\V)))))))))(((((((((((~([\0-\9])|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){1,1}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){3,3}(([\A-\Y]|([\a-\z]|[\A-\Z]))){1,1}
