Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	RND_POP	10	180	100	190069325987	6	1.0	42512	1.1897042918003893E285	1.5593216211769342E290	false	2147483647	2.0	Email_oracle	(((~(\w)|\.)|[\b-\z]))?\@((\w|\-)){1,}.+((\w|\-)){2,4}
1	Email_oracle_mut2	RND_POP	10	180	100	180581467822	7	1.0	25687	1.784529207945729E285	5.109585088272578E294	false	2147483647	2.0	Email_oracle	(\.&~((.&~((\w|.)))))\+@(((\w|\-)){1,}\.){1,}(\W|\-)(((\w|\W)|\-)){1,3}
1	Email_oracle_mut3	RND_POP	10	180	100	183286479711	6	1.0	24577	1.2772013684644607E294	5.109585088272578E294	false	2147483647	2.0	Email_oracle	((~(\w)|.)){1,}\@(.&~((\w|(\W|\-))))+.+((.&~((\W|\-)))){2,3}
1	Date1_oracle_mut1	RND_POP	10	180	100	190006984489	6	1.0	24985	2.2056176094646072E282	4.7166855448890225E273	false	2147483647	2.0	Date1_oracle	((\0[\1-\9]|((\1|\2)[\0-\8]|\3(\0|\1)))|[\1-\9])((\-|\ )|\.)(~(\0)[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|.)(19|20)(\d|\D)\d
1	Date1_oracle_mut2	RND_POP	10	180	100	183636685268	7	1.0	35733	6.134558256611169E289	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\1-\8]|((\1|\2)[\0-\9]|\3(\0|\1)))(((((\-|\ )|\/)|.)|[\0-\9])|[\A-\Z])(~(\0)[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|~(\.))((19|20)|[\a-\z])dd
1	Date1_oracle_mut3	RND_POP	10	180	100	188571250524	6	1.0	19614	1.1217286227092384E279	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\2-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))((((\-|\ )|\/)|\.)|[\a-\z])(~(\0)[\1-\9]|\1((\0|\1)|\2))(.&~((\-|(\/|\.))))(19|20)\d(\D|\d)
1	IndianVehicle_oracle_mut1	RND_POP	10	180	100	192278546102	7	1.0	10291	6.830382398717004E187	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	(((.&~(([\A-\Z]|[\0-\9])))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}(((([\A-\Z]|[\a-\z])|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|(.&~([\A-\z])))){3,3}(\s){1,1}(\d){1,4})*
1	IndianVehicle_oracle_mut2	RND_POP	10	180	100	190030338306	7	1.0	12459	2.921364210551743E289	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	(((\||((.&~([\b-\z])))?)){2,2}(\s){1,1}(\d){2,2}(~((\s|\S))){1,1}(((.&~(([\A-\Z]|\|)))|[\a-\z])){1,2}(\s){1,1}(\d){1,4})*(((([\A-\Z]|\|)|[\A-\z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	RND_POP	10	180	100	190118158519	6	1.0	5358	4.452563604801265E279	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	((((([\A-\z]|\|)|[\a-\z])|[\0-\9])){2,2}(~(\s)){1,1}(\d){2,2}(\s){1,1}(([\A-\Z]|\|)){1,2}(\s){1,1}(\d){1,4})*((((.&~(([\A-\Z]|\|)))|[\B-\z])){3,3}((\s|\S)){1,1}(\d){1,4})?
1	ItalianFiscalCode_oracle_mut1	RND_POP	10	180	100	181366789216	5	1.0	11409	1.9337538539963915E24	3.887435172233287E267	false	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){5,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((((.&~((~([\0-\8])|(\L|(\M|(\N|(\n|(\P|\Q))))))))|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]|(\M|(\N|(\P|(\Q|(\R|(\S|(\T|(\U|\V)))))))))((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}
1	ItalianFiscalCode_oracle_mut2	RND_POP	10	180	100	190011566060	5	1.0	3704	2.483893903275177E264	3.3329897307935145E267	false	2147483647	2.0	ItalianFiscalCode_oracle	((([\A-\Z]|[\a-\z])|[\0-\9])){6,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((((((((~([\0-\9])|\L)|\M)|\n)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((((([\0-\8]|\L)|\M)|\P)|\Q)|\R)|\S)|\U)|\V)((((((((((([\0-\8]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	ItalianFiscalCode_oracle_mut3	RND_POP	10	180	100	190009803134	5	1.0	4051	3.5582795310537114E24	5.074996181165356E23	false	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((\.&~(([\0-\9]|(\M|(\N|(\P|(\Q|(\R|(\S|(\T|(~(\U)|\V)))))))))))){2,2}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((((.&~(([\0-\8]|(\L|(\M|(\N|(\P|\Q)))))))|\R)|\S)|\T)|\U)|\V)){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	URL_oracle_mut1	RND_POP	10	180	100	190030088777	7	1.0	27873	9.687193300201185E288	1.9366702456529126E289	false	2147483647	2.0	URL_oracle	([\A-\Y]:\(\.&~((((((\/|\:)|\*)|\?)|\<)|\|)))+.(\w){1,6}|(\\){2,2}(\.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))\+.(\w){2,6})
1	URL_oracle_mut2	RND_POP	10	180	100	190018179515	7	1.0	41786	9.687341072198747E288	1.9366702456529128E289	false	2147483647	2.0	URL_oracle	(([\A-\Z]|[\a-\z]):\(.&~((.&~((\/|(\:|(\*|(\?|(\<|(\>|\|))))))))))\+..(\w){2,6}|(\\){2,3}((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|))))*\.(\W){3,6})
1	URL_oracle_mut3	RND_POP	10	180	100	182089153930	7	1.0	31109	9.687193300201185E288	2.7115304475109097E290	false	2147483647	2.0	URL_oracle	([\B-\Z]:\((.&~(((((.&~((\/|(\:|(\*|\?)))))|\<)|\>)|\|)))){1,}.(\w){2,6}|(\\){2,2}(.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))\*.(\W){2,6})
1	phone_oracle_mut1	RND_POP	10	180	100	190037505280	6	1.0	39793	2.0660122088752072E269	8.061257818504086E274	false	2147483647	2.0	phone_oracle	~(([\0-\9]|([\A-\Z]|[\a-\z])))\?(\0){3,3}([\0-\9]){3,3}(([\0-\9]|[\a-\z])){4,4}
1	phone_oracle_mut2	RND_POP	10	180	100	190036578106	6	1.0	28845	1.1128304E11	8.061257818504086E274	false	2147483647	2.0	phone_oracle	(\1|\9)\?((\0|\9)){3,3}([\0-\8]){3,3}([\0-\9]){4,5}
1	phone_oracle_mut3	RND_POP	10	180	100	190003643620	6	1.0	37522	1.0177610102651721E279	8.061257818504086E274	false	2147483647	2.0	phone_oracle	(~(([\1-\9]|[\A-\Z])))?(([\0-\9]|[\A-\Z])){3,}([\0-\9]){3,3}([\A-\Z]|[\A-\z])(([\0-\9]|[\A-\Z])){3,3}
1	URL1_oracle_mut1	RND_POP	10	180	100	193541344359	7	1.0	21036	3.8285042229148384E295	2.2530742221163492E279	true	2147483647	2.0	URL1_oracle	(.&~((([\a-\y]|[\A-\Z])\:|\\)))\\((\\){1,}\\)*((.&~((((.&~(((.&~((\/|(\:|\*))))|(.&~((\?|(\"|\<)))))))|\>)|\|)))){1,}.h(~(\t)|\T)\m(\l)?
1	URL1_oracle_mut2	RND_POP	10	180	100	190032742603	7	1.0	10898	2.9666696409695657E284	8.741556646254977E285	true	2147483647	2.0	URL1_oracle	(((~([\a-\y])|[\A-\Z])\:|\\)|[\A-\Z])\\((((.&~(\\)))?){1,}\\)?(((.&~(((.&~((((\/|\:)|\?)|\")))|((\<|\>)|\|)))))?){1,}.hTm(\l)?
1	URL1_oracle_mut3	RND_POP	10	180	100	182142073053	7	1.0	20305	1.4775662321192475E284	1.4775662321195424E284	true	2147483647	2.0	URL1_oracle	(((.&~((~([\a-\y])|[\A-\Y])))\:|\\)|[\A-\Z])\\(\.&~(\\))+\*((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)){2,}.html?
1	UScurrency_oracle_mut1	RND_POP	10	180	100	190064661076	7	1.0	78556	6.924779066505834E274	4.185708233524806E298	false	2147483647	2.0	UScurrency_oracle	\$((\d|\D)){1,3}\,(~((((\d|\D)|\D)|[\a-\z]))){3,3}*.(\d){2,2}\?
1	UScurrency_oracle_mut2	RND_POP	10	180	100	190012122322	7	1.0	72679	4.1857082325502595E298	8.371416467049626E298	false	2147483647	2.0	UScurrency_oracle	\$(DD((\D|\d))?(\,(~(\D)){3,3})*|(\d){1,}).(~(\D)){2,2}\*
1	UScurrency_oracle_mut3	RND_POP	10	180	100	184217435943	7	1.0	76065	8.589934805E9	2.743103890840491E303	false	2147483647	2.0	UScurrency_oracle	d+.(\d){1,2}\?.(\d){2,2}\?
1	Date2_oracle_mut1	RND_POP	10	180	100	190028827507	7	1.0	33942	1.949092543071978E289	1.95023232E8	false	2147483647	2.0	Date2_oracle	(\0[\1-\9]|\1((\0|~(\1))|\2))(((\-|\ )|\/)|.)(\0[\1-\8]|((.&~(((\1|\2)[\0-\9]|\3(\0|\1)))))?)(((\-|\ )|\/)|.)(19|20)dd
