Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	RND_POP	120	600	100	615420059771	2	1.0	149191	1.5328755229128784E295	1.5593216211769342E290	false	2147483647	2.0	Email_oracle	((\w|\.)){1,}@((((\w|\W)|\-)){1,}.){1,}((\w|\-)){2,4}
1	Email_oracle_mut2	RND_POP	120	600	100	639318047316	2	1.0	115474	3.065751052963547E295	5.109585088272578E294	false	2147483647	2.0	Email_oracle	.((\w|.))*@((((\w|\-)|[\0-\9])){1,}\.){1,}((\w|\-)){2,4}
1	Email_oracle_mut3	RND_POP	120	600	100	607485983553	3	1.0	132868	3.8983040529423356E289	5.109585088272578E294	false	2147483647	2.0	Email_oracle	(\w){1,}@((\W){1,}\.){1,}((\W|\-)){2,4}
1	Date1_oracle_mut1	RND_POP	120	600	100	604161077844	2	1.0	98305	5.773389938057315E278	4.7166855448890225E273	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|~(\1))))(((\-|\ )|\/)|\.)(~(\0)[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(19|20)dD
1	Date1_oracle_mut2	RND_POP	120	600	100	642329738280	2	1.0	82841	5.234973210699022E277	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\2[\0-\9]|(\0[\1-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\1(\0|\2)|~(\0)[\1-\9])(((\-|\ )|\/)|.)(19|20)dd
1	Date1_oracle_mut3	RND_POP	120	600	100	604235806512	2	1.0	82688	1.266048356874926E282	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(.&~((\-|(\ |(\/|\.)))))((~(\0)[\1-\9]|\1((\0|\1)|\2))|[\A-\Z])(((\-|\ )|\/)|.)(19|20)dD
1	IndianVehicle_oracle_mut1	RND_POP	120	600	100	720140493939	3	1.0	105696	3.7588401128929576E284	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\Z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\S){1,1}((([\A-\Z]|~(\|))|[\a-\z])){1,2}(\s){1,1}(~(\d)){1,4})?(((([\A-\Z]|\|)|[\A-\z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut2	RND_POP	120	600	100	721379382185	3	1.0	98305	2.7348754541184E13	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	((((\||[\a-\z])|[\0-\9])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}(((([\A-\Z]|\|)|[\a-\z])|[\0-\9])){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|[\B-\z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	RND_POP	120	600	100	725842087738	3	1.0	56349	7.600307441474871E279	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\z]|\|)|[\a-\z])){2,2}(~(\s)){1,1}(\d){2,2}(\S){1,1}(((([\A-\Z]|\|)|[\a-\z])|[\0-\9])){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|[\A-\z])){3,3}(\s){1,1}(\d){1,4})*
1	ItalianFiscalCode_oracle_mut1	RND_POP	120	600	100	663313578514	3	1.0	33955	3.1575692186464873E267	3.887435172233287E267	false	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}((((((((((((~([\0-\9])|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)|[\0-\9])){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]|(\L|(\M|(\N|(\P|(\Q|(\S|(\T|\U))))))))(((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)){2,2}(([\A-\Z]|[\a-\z])){1,1}
