Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	ALL	10	180	100	187065471961	17	1.0	1333	0.0	1.5593216211769342E290	true	2147483647	2.0	Email_oracle	(.&~((((\w|(\W|\w))|.)|[\a-\z])))~(\+)@(((.&~((\w|\-))))?)*(.){1,}(\w|(\-|[\a-\z]))((((\w|\-)|[\a-\z])|[\A-\Z])){1,3}
1	Email_oracle_mut2	ALL	10	180	100	183726673419	16	1.0	730	0.0	5.109585088272578E294	true	2147483647	2.0	Email_oracle	((.&~(.))){1,}@(((((\w|[\a-\z])|[\0-\9])|[\a-\z])){1,}.){1,}(~(\w)|(\w|\W))(((.&~((.&~((~(\w)|\-))))))?){1,3}
1	Email_oracle_mut3	ALL	10	180	100	189609122028	17	1.0	784	0.0	5.109585088272578E294	true	2147483647	2.0	Email_oracle	((.&~(.))){1,}~(\@)((\w){1,}~(\.)){1,}\-(~(\w)|\-)(((((.&~((~(\w)|\w))))?|\-)|[\0-\9])){1,3}
1	Date1_oracle_mut1	ALL	10	180	100	181348225741	12	1.0	900	0.0	4.7166855448890225E273	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)((19|20)|(\.&~((.&~(([\a-\x]|([\A-\Z]|[\a-\z]))))))\+)dd
1	Date1_oracle_mut2	ALL	10	180	100	185846653390	12	1.0	909	0.0	7.727817596746174E277	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(19|20)dd
1	Date1_oracle_mut3	ALL	10	180	100	181787767084	13	1.0	941	0.0	7.727817596746174E277	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle_oracle_mut1	ALL	10	180	100	190131638390	10	1.0	380	0.0	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	((((([\A-\Z]|([\a-\z]|[\A-\Z]))|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|([\a-\z]|[\A-\Z]))){1,2}(\s){1,1}(\d){1,4})?((((([\C-\Z]|\|)|[\a-\z])|[\A-\Z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut2	ALL	10	180	100	190015409286	11	1.0	306	0.0	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\Z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?((((([\C-\Z]|[\a-\z])|([\A-\Z]|([\a-\z]|[\A-\Z])))|\|)){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	ALL	10	180	100	187929876087	10	1.0	588	0.0	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	(((((\||(.&~((.&~([\a-\x])))))|[\A-\Z])|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|[\a-\z])){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode_oracle_mut1	ALL	10	180	100	186533802450	5	0.9984202211690363	632	3.522696735743174E24	3.887435172233287E267	true	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((([\0-\9]|\L)|\N)|\P)|\Q)|\R)|\S)|\U)|\V)|[\A-\Z])((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){1,1}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]|(\L|(\M|(\N|(\P|(\Q|(\q|(\R|(\S|(\U|\V))))))))))((((((((((([\0-\9]|\L)|\M)|\N)|\P)|(\Q|\q))|\R)|\S)|\T)|\U)|\V)){1,1}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	ItalianFiscalCode_oracle_mut2	ALL	10	180	100	190007201061	6	1.0	573	6.842845252026368E22	3.3329897307935145E267	true	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|([\a-\z]|[\A-\Z]))){1,1}(((((((((((\L|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)|[\0-\9])){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((((((((([\0-\8]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)|[\0-\9])){3,3}((([\A-\Z]|[\a-\z])|(\.&~(([\a-\z]|[\A-\Z]))))){1,1}
1	ItalianFiscalCode_oracle_mut3	ALL	10	180	100	190012594149	6	1.0	526	0.0	5.074996181165356E23	true	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|(\V|\V))){3,3}(((([\A-\Z]|[\a-\z])|[\a-\z])|[\a-\z])){1,1}
1	URL_oracle_mut1	ALL	10	180	100	180089098320	10	1.0	366	0.0	1.9366702456529126E289	true	2147483647	2.0	URL_oracle	([\A-\Z]:\((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.(\w){2,6}|(\\){2,2}((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.((\w|\w)){2,6})
1	URL_oracle_mut2	ALL	10	180	100	189790339090	10	1.0	478	0.0	1.9366702456529128E289	true	2147483647	2.0	URL_oracle	([\A-\Z]:\((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.((\w|\w)){2,6}|(\\){2,3}((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.(\w){2,6})
1	URL_oracle_mut3	ALL	10	180	100	190009860654	10	1.0	452	0.0	2.7115304475109097E290	true	2147483647	2.0	URL_oracle	(([\A-\Z]|[\B-\Z]):\((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.(\w){2,6}|(\\){2,2}((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.(\w){2,6})
1	phone_oracle_mut1	ALL	10	180	100	180139914030	16	1.0	650	0.0	8.061257818504086E274	true	2147483647	2.0	phone_oracle	((((((.&~(([\0-\9]|(((.&~(([\A-\Z]|([\b-\z]|[\B-\Z]))))|[\A-\Z])|[\a-\z])))))?)?)?)?)?([\0-\9]){3,3}([\0-\9]){3,3}([\0-\9]){4,5}
1	phone_oracle_mut2	ALL	10	180	100	184511912423	16	1.0	874	0.0	8.061257818504086E274	true	2147483647	2.0	phone_oracle	([\0-\9])?([\0-\9]){3,3}([\0-\9]){3,3}(((\.&~((.&~(([\A-\Z]|[\a-\z])))))|[\0-\9])){4,4}
1	phone_oracle_mut3	ALL	10	180	100	180308390379	16	1.0	764	0.0	8.061257818504086E274	true	2147483647	2.0	phone_oracle	(([\2-\9]|[\0-\9]))?([\0-\9]|(\.&~((.&~(([\A-\Z]|([\A-\z]|([\a-\z]|[\A-\Z]))))))))([\0-\9]){2,2}([\0-\9]){3,3}([\0-\9]){4,4}
1	URL1_oracle_mut1	ALL	10	180	100	182563658327	11	1.0	433	0.0	2.2530742221163492E279	true	2147483647	2.0	URL1_oracle	(((([\C-\Y]|[\C-\Y])|([\A-\Z]|[\a-\z]))|[\a-\z])\:|\\)\\(((.&~(\\))){1,}\\)*((.&~((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)))){1,}.htm((\l|\l))?
1	URL1_oracle_mut2	ALL	10	180	100	180043136861	11	1.0	868	0.0	8.741556646254976E285	true	2147483647	2.0	URL1_oracle	(([\A-\Z]|([\a-\z]|(([\a-\z]|[\A-\Y])|[\A-\Y])))\:|\\)\\(((.&~(\\))){1,}\\)*((.&~((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)))){1,}.htm(\l)?
1	URL1_oracle_mut3	ALL	10	180	100	181092349799	11	0.9986568166554735	1487	4.559345590291602E278	1.4775662321195422E284	true	2147483647	2.0	URL1_oracle	((([\A-\Z]|[\a-\z])|[\a-\z])\:|\\)\\((.&\\))?(+\)?((.&~((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)))){2,}.htm(\l)?
1	UScurrency_oracle_mut1	ALL	10	180	100	184787157657	21	1.0	730	0.0	4.185708233524806E298	true	2147483647	2.0	UScurrency_oracle	\$((\d){1,3}(\,(\d){3,3})*|(\d){2,})(\.(\d){2,2})?
1	UScurrency_oracle_mut2	ALL	10	180	100	183078847547	17	1.0	1056	0.0	8.371416467049626E298	true	2147483647	2.0	UScurrency_oracle	\$(ddd((\d|\d))*(\d){1,}|(\d){1,3}(\,(\d){3,3})*)(\.(\d){2,2})?
1	UScurrency_oracle_mut3	ALL	10	180	100	186855588911	16	0.9931224209078404	722	3.1828764837065034E130	2.743103890840491E303	true	2147483647	2.0	UScurrency_oracle	\$(\d){1,}(.([\4-\8]){2,2})*
1	Date2_oracle_mut1	ALL	10	180	100	183760831759	12	1.0	707	0.0	1.95023232E8	true	2147483647	2.0	Date2_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)((19|20)|(\.&~((.&~([\0-\9]))))\?)(\d|(\d|\d))\d
1	Date2_oracle_mut2	ALL	10	180	100	184842125766	12	1.0	794	0.0	1.78772288E8	true	2147483647	2.0	Date2_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)((19|20)|(\.&~((.&~((([\a-\z]|[\A-\Z])|[\A-\z]))))))dd
1	Date2_oracle_mut3	ALL	10	180	100	186607836421	12	0.9973856209150327	763	273792.0	8.586463996384639E276	true	2147483647	2.0	Date2_oracle	(\1(\0|\1)|\0[\1-\9])(((\-|\ )|\/)|\.)(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(19|20)((\d|\d)|[\a-\z])\d
1	USphoneNumber_oracle_mut1	ALL	10	180	100	188424947502	8	1.0	377	0.0	8.0617499606374E274	true	2147483647	2.0	USphoneNumber_oracle	([\0-\9]((\ |\-))?)?((\()?([\0-\9]){3,3}(\))?|([\0-\9]){3,3})((\ |\-))?(([\0-\9]){3,3}((\ |\-))?([\0-\9]){4,4}|([\a-\z]|([\A-\Z]|([\a-\z]|([\a-\z]|[\0-\9]))))(((([\a-\z]|[\A-\Z])|(([\A-\Z]|[\a-\z])|([\a-\z]|[\A-\Z])))|[\0-\9])){6,6})
