Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	ALL	30	300	100	301018961013	11	1.0	1466	0.0	1.5593216211769342E290	true	2147483647	2.0	Email_oracle	(.&~(.))\+@(((.&~((\w|\-)))){1,}\.){1,}((.&~(((.&~((\w|(\W|\-))))|[\0-\9])))){2,4}
1	Email_oracle_mut2	ALL	30	300	100	323825104758	11	1.0	642	0.0	5.109585088272578E294	true	2147483647	2.0	Email_oracle	((.&~(((\W|.)|[\A-\Z])))){1,}@(\-|[\A-\z])\+.\+(\w){2,4}
1	Email_oracle_mut3	ALL	30	300	100	311100826261	11	1.0	556	0.0	5.109585088272578E294	true	2147483647	2.0	Email_oracle	((.&~((\w|.)))){1,}@(((\w|\-)){1,}.){1,}\W((.&~((((\W|\-)|[\0-\8])|[\a-\y])))){2,2}((.&~((.&~((\W|\-)))))){2,}
1	Date1_oracle_mut1	ALL	30	300	100	303889224640	8	1.0	1025	0.0	4.7166855448890225E273	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|(\.&~([\a-\z])))(19|20)dd
1	Date1_oracle_mut2	ALL	30	300	100	306042691518	8	1.0	1120	0.0	7.727817596746174E277	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(19|20)dd
1	Date1_oracle_mut3	ALL	30	300	100	305695253623	8	1.0	1187	0.0	7.727817596746174E277	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(\0[\1-\9]|\1((.&~((.&~((\0|\1)))))|\2))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle_oracle_mut1	ALL	30	300	100	323910562954	8	1.0	383	0.0	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\Z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|([\a-\z]|[\A-\Z]))|\|)){1,2}(\s){1,1}(\d){1,4})?((((([\C-\Z]|\|)|[\a-\y])|([\A-\Z]|[\a-\z]))){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut2	ALL	30	300	100	320220289216	8	1.0	333	0.0	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	((((([\A-\Z]|\|)|[\a-\z])|[\b-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?((((([\A-\Z]|\|)|[\a-\z])|[\A-\Z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	ALL	30	300	100	305418582341	7	1.0	1347	0.0	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	((((\||[\a-\z])|([\A-\Z]|[\a-\z]))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|(.&[\a-\z]))){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|[\a-\z])){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode_oracle_mut1	ALL	30	300	100	300214472596	6	0.9990338164251208	1034	2.6687096482902835E24	3.887435172233287E267	true	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}([\0-\9]|(\L|(\M|(\N|(\P|(\Q|(\R|(\S|(\T|(\U|\V))))))))))(((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)|[\B-\Z])){1,1}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){3,3}(([\A-\Z]|[\a-\z])){1,1}
