Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email_oracle_mut1	RND_POP	60	300	100	332005037143	2	1.0	95055	5.109585083514051E294	1.5593216211769342E290	false	2147483647	2.0	Email_oracle	((\w|.)){1,}@(((\w|\-)){1,}\.){1,}((\w|\-)){2,3}
1	Email_oracle_mut2	RND_POP	60	300	100	303065529550	2	1.0	60617	2.554792544136289E294	5.109585088272578E294	false	2147483647	2.0	Email_oracle	((.&~((.&~((\w|.)))))){1,}@(((\w|\-)){1,}\.){1,}\w((\w|\-)){1,3}
1	Email_oracle_mut3	RND_POP	60	300	100	306516773865	2	1.0	67369	2.554792544136289E294	5.109585088272578E294	false	2147483647	2.0	Email_oracle	(.){1,}@(((\w|\-)){1,}\.){1,}\-((\W|\-)){1,3}
1	Date1_oracle_mut1	RND_POP	60	300	100	326664939077	3	1.0	128032	1.107981555292049E278	4.7166855448890225E273	false	2147483647	2.0	Date1_oracle	((31|(\0[\1-\9]|(\1|\2)[\0-\9]))|[\0-\9])(((\-|\ )|\/)|\.)(~(\0)[\0-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(19|20)dd
1	Date1_oracle_mut2	RND_POP	60	300	100	313972412740	3	1.0	52846	1.545563519349235E278	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)((~(\0)[\1-\9]|\1((\0|\1)|\2))|[\0-\9])(((\-|\ )|\/)|.)(19|20)\D(\d|\D)
1	Date1_oracle_mut3	RND_POP	60	300	100	360009600416	3	1.0	79127	1.0510051642480123E284	7.727817596746174E277	false	2147483647	2.0	Date1_oracle	(\0[\2-\9]|((\1|~(\2))[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(~(\0)[\1-\9]|\1((\0|~(\1))|\2))(((\-|\ )|\/)|.)(19|20)dD
1	IndianVehicle_oracle_mut1	RND_POP	60	300	100	341916174471	3	1.0	23297	5.533379359924953E28	7.267837117464E12	true	2147483647	2.0	IndianVehicle_oracle	(((((.&~([\A-\Z]))|\|)|(.&~([\a-\z])))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?((((([\A-\Z]|\|)|[\A-\z])|(.&~([\0-\9])))){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut2	RND_POP	60	300	100	329236709762	3	1.0	24951	4.9091067693867E19	1.3587813403416E13	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((((((.&~([\A-\Z])))?)?|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Z]|\|)|[\A-\z])){3,3}(\s){1,1}(\d){1,4})?
1	IndianVehicle_oracle_mut3	RND_POP	60	300	100	360044139018	3	1.0	23569	1.3388248849539672E279	6.392934738717091E279	true	2147483647	2.0	IndianVehicle_oracle	(((([\a-\z]|\|)|[\a-\z])){2,2}(~(\s)){1,1}(\d){2,2}(\s){1,1}((([\A-\Z]|\|)|[\a-\z])){1,2}(\s){1,1}(\d){1,4})?(((([\B-\Z]|\|)|[\A-\y])){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode_oracle_mut1	RND_POP	60	300	100	360013025355	3	1.0	29013	1.8595768982510317E25	3.887435172233287E267	false	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\a-\z])){6,6}((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}(((((.&~((~([\0-\9])|(\L|(\M|(\N|(\P|(\Q|(\R|\S)))))))))|\T)|\U)|\V)){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]|(\L|(\M|(\N|(\P|(\Q|(\R|(\S|(\U|(\V|[\a-\z]))))))))))(((((((((((([\0-\9]|\L)|\M)|\N)|\P)|\Q)|\R)|\S)|\T)|\U)|\V)|[\a-\z])){2,2}(([\A-\Z]|[\a-\z])){1,1}
